OBJECTID *,name,x,y,z,floor
6994, ,607750.9509,4822883.156,132.0714,1
6995, ,607750.9509,4822883.156,132.0714,1
6996, ,607759.3646,4822879.47,131.2067,1
6997, ,607759.3646,4822879.47,131.2067,1
6998, ,607768.5066,4822875.417,130.4133,1
6999, ,607768.5066,4822875.417,130.4133,1
7000, ,607769.6669,4822874.902,130.2879,1
7001, ,607763.5291,4822861.129,130.1673,1
7002, ,607754.4256,4822865.267,131.1443,1
7003, ,607754.4256,4822865.267,131.1443,1
7004, ,607745.3222,4822869.406,132.1824,1
7005, ,607745.3222,4822869.406,132.1824,1
7006, ,607744.8822,4822869.606,132.2382,1
7007, ,607744.8822,4822869.606,132.2382,1
7008, ,607746.6612,4822873.545,132.2229,1
7009, ,607779.6634,4822862.71,129.0464,1
7010, ,607783.7642,4822871.83,129.0114,1
7011, ,607791.9657,4822890.071,128.7233,1
7012, ,607796.0665,4822899.192,128.3807,1
7013, ,607787.8649,4822880.951,128.9423,1
7014, ,607791.9657,4822890.071,128.7233,1
7015, ,607783.7642,4822871.83,129.0114,1
7016, ,607787.8649,4822880.951,128.9423,1
7017, ,607796.0665,4822899.192,128.3807,1
7018, ,607797.388,4822902.131,128.2791,1
7019, ,607779.6634,4822862.71,129.0464,1
7020, ,607775.5949,4822853.575,128.9226,1
7021, ,607763.3896,4822826.17,128.9863,1
7022, ,607761.5544,4822822.049,129.0069,1
7023, ,607767.458,4822835.305,128.5948,1
7024, ,607763.3896,4822826.17,128.9863,1
7025, ,607771.5265,4822844.44,128.798,1
7026, ,607767.458,4822835.305,128.5948,1
7027, ,607775.5949,4822853.575,128.9226,1
7028, ,607771.5265,4822844.44,128.798,1
7029, ,607761.5544,4822822.049,129.0069,1
7030, ,607752.4144,4822826.106,128.9298,1
7031, ,607752.4144,4822826.106,128.9298,1
7032, ,607748.7048,4822827.753,128.855,1
7033, ,607745.4982,4822820.636,128.8422,1
7034, ,607741.3847,4822811.522,128.9384,1
7035, ,607741.3847,4822811.522,128.9384,1
7036, ,607740.13,4822808.742,128.9778,1
7037, ,607740.13,4822808.742,128.9778,1
7038, ,607737.5475,4822803.012,129.0642,1
7039, ,607737.5475,4822803.012,129.0642,1
7040, ,607746.6898,4822798.96,128.5448,1
7041, ,607755.8321,4822794.908,128.5711,1
7042, ,607760.3576,4822792.903,128.552,1
7043, ,607746.6898,4822798.96,128.5448,1
7044, ,607755.8321,4822794.908,128.5711,1
7045, ,607884.4205,4822933.5,128.0508,1
7046, ,607893.2845,4822928.871,128.0567,1
7047, ,607893.2845,4822928.871,128.0567,1
7048, ,607902.1486,4822924.242,128.0541,1
7049, ,607902.1486,4822924.242,128.0541,1
7050, ,607909.3293,4822920.492,128.0551,1
7051, ,607909.3293,4822920.492,128.0551,1
7052, ,607918.1929,4822915.862,128.0587,1
7053, ,607927.0564,4822911.232,128.0513,1
7054, ,607929.2597,4822910.081,128.0471,1
7055, ,607918.1929,4822915.862,128.0587,1
7056, ,607927.0564,4822911.232,128.0513,1
7057, ,607929.2597,4822910.081,128.0471,1
7058, ,607938.1226,4822905.45,128.0206,1
7059, ,607946.9856,4822900.819,127.9775,1
7060, ,607955.8485,4822896.187,128.0029,1
7061, ,607938.1226,4822905.45,128.0206,1
7062, ,607946.9856,4822900.819,127.9775,1
7063, ,607955.8485,4822896.187,128.0029,1
7064, ,607957.6399,4822895.251,128.0112,1
7065,IB Entrance,607946.4701,4822943.229,128.018,1
7066, ,607941.8622,4822934.354,128.0033,1
7067, ,607932.6463,4822916.604,128.0345,1
7068, ,607929.2597,4822910.081,128.0471,1
7069, ,607937.2542,4822925.479,128.0142,1
7070, ,607932.6463,4822916.604,128.0345,1
7071, ,607941.8622,4822934.354,128.0033,1
7072, ,607937.2542,4822925.479,128.0142,1
7073, ,607973.9905,4822725.559,125.9593,1
7074, ,607983.8599,4822723.948,125.0149,1
7075, ,607993.7293,4822722.337,124.9967,1
7076, ,608003.5988,4822720.727,126.1853,1
7077, ,607983.8599,4822723.948,125.0149,1
7078, ,607993.7293,4822722.337,124.9967,1
7079, ,608023.3376,4822717.505,126.4332,1
7080, ,608027.4022,4822716.842,126.3109,1
7081, ,608013.4682,4822719.116,126.4646,1
7082, ,608023.3376,4822717.505,126.4332,1
7083, ,608003.5988,4822720.727,126.1853,1
7084, ,608013.4682,4822719.116,126.4646,1
7085, ,608027.4022,4822716.842,126.3109,1
7086, ,608026.51,4822711.528,126.2816,1
7087, ,608037.0307,4822697.934,126.0954,1
7088, ,608046.9251,4822696.484,126.0398,1
7089, ,608046.9251,4822696.484,126.0398,1
7090, ,608050.9045,4822695.902,126.0318,1
7091, ,608050.9045,4822695.902,126.0318,1
7092, ,608049.2531,4822686.039,126.0689,1
7093, ,608049.2531,4822686.039,126.0689,1
7094, ,608049.181,4822685.609,126.0685,1
7095, ,608049.181,4822685.609,126.0685,1
7096, ,608047.5295,4822675.746,126.0519,1
7097, ,608047.5295,4822675.746,126.0519,1
7098, ,608046.1128,4822667.286,126.0435,1
7099, ,608046.1128,4822667.286,126.0435,1
7100, ,608046.5225,4822666.991,126.0386,1
7101, ,608046.5225,4822666.991,126.0386,1
7102, ,608054.6354,4822661.144,126.0351,1
7103, ,608103.3129,4822626.066,126.9236,1
7104, ,608111.4258,4822620.219,127.0775,1
7105, ,608095.2,4822631.912,127.0974,1
7106, ,608103.3129,4822626.066,126.9236,1
7107, ,608087.0871,4822637.759,126.8203,1
7108, ,608095.2,4822631.912,127.0974,1
7109, ,608078.9742,4822643.605,126.4062,1
7110, ,608087.0871,4822637.759,126.8203,1
7111, ,608070.8612,4822649.451,126.1422,1
7112, ,608078.9742,4822643.605,126.4062,1
7113, ,608062.7483,4822655.298,126.0442,1
7114, ,608070.8612,4822649.451,126.1422,1
7115, ,608111.4258,4822620.219,127.0775,1
7116, ,608114.1035,4822618.29,126.0887,1
7117, ,608054.6354,4822661.144,126.0351,1
7118, ,608062.7483,4822655.298,126.0442,1
7119, ,608114.1035,4822618.29,126.0887,1
7120, ,608112.4748,4822608.423,125.0129,1
7121, ,608105.96,4822568.957,126.0377,1
7122, ,608105.1583,4822564.101,126.2009,1
7123, ,608107.5887,4822578.824,125.6684,1
7124, ,608105.96,4822568.957,126.0377,1
7125, ,608109.2174,4822588.69,125.7167,1
7126, ,608107.5887,4822578.824,125.6684,1
7127, ,608110.8461,4822598.557,125.6889,1
7128, ,608109.2174,4822588.69,125.7167,1
7129, ,608112.4748,4822608.423,125.0129,1
7130, ,608110.8461,4822598.557,125.6889,1
7131, ,608105.1583,4822564.101,126.2009,1
7132, ,608104.8638,4822562.319,126.2425,1
7133, ,608104.8638,4822562.319,126.2425,1
7134, ,608103.3249,4822553.007,126.5162,1
7135, ,608103.3249,4822553.007,126.5162,1
7136, ,608101.6952,4822543.14,126.5681,1
7137,DV Main Entrance,608096.8062,4822513.541,125.9072,1
7138, ,608095.9105,4822508.118,126.023,1
7139, ,608098.4359,4822523.408,126.076,1
7140, ,608096.8062,4822513.541,125.9072,1
7141, ,608100.0656,4822533.274,126.365,1
7142, ,608098.4359,4822523.408,126.076,1
7143, ,608101.6952,4822543.14,126.5681,1
7144, ,608100.0656,4822533.274,126.365,1
7145, ,608046.7391,4822561.55,126.3388,1
7146, ,608056.627,4822560.057,126.7498,1
7147, ,608096.1788,4822554.086,126.6187,1
7148, ,608103.3249,4822553.007,126.5162,1
7149, ,608086.2909,4822555.579,126.787,1
7150, ,608096.1788,4822554.086,126.6187,1
7151, ,608076.4029,4822557.071,126.9178,1
7152, ,608086.2909,4822555.579,126.787,1
7153, ,608066.515,4822558.564,126.9429,1
7154, ,608076.4029,4822557.071,126.9178,1
7155, ,608056.627,4822560.057,126.7498,1
7156, ,608066.515,4822558.564,126.9429,1
7157, ,608103.3249,4822553.007,126.5162,1
7158, ,608113.1987,4822551.423,126.2688,1
7159, ,608142.8202,4822546.672,124.3991,1
7160, ,608145.4763,4822546.246,124.1707,1
7161, ,608132.9463,4822548.256,124.8416,1
7162, ,608142.8202,4822546.672,124.3991,1
7163, ,608123.0725,4822549.84,125.8227,1
7164, ,608132.9463,4822548.256,124.8416,1
7165, ,608113.1987,4822551.423,126.2688,1
7166, ,608123.0725,4822549.84,125.8227,1
7167, ,608145.4763,4822546.246,124.1707,1
7168, ,608155.3501,4822544.663,122.6676,1
7169, ,608155.3501,4822544.663,122.6676,1
7170, ,608165.2239,4822543.079,120.3798,1
7171, ,608184.9716,4822539.912,118.2618,1
7172, ,608185.7217,4822539.792,118.1799,1
7173, ,608175.0978,4822541.496,119.338,1
7174, ,608184.9716,4822539.912,118.2618,1
7175, ,608165.2239,4822543.079,120.3798,1
7176, ,608175.0978,4822541.496,119.338,1
7177, ,608185.7217,4822539.792,118.1799,1
7178, ,608185.1817,4822536.195,118.0884,1
7179, ,608185.1817,4822536.195,118.0884,1
7180,"Recreation, Athletics and Wellness Centre",608192.2371,4822535.109,117.794,1
7181, ,607983.8291,4822602.608,126.0107,1
7182, ,607982.312,4822592.723,126.0329,1
7183, ,607982.312,4822592.723,126.0329,1
7184, ,607981.4558,4822587.145,126.0477,1
7185, ,607981.4558,4822587.145,126.0477,1
7186, ,607981.3131,4822586.215,126.0501,1
7187, ,608024.1351,4822570.318,125.8616,1
7188, ,608015.3292,4822571.732,126.0161,1
7189, ,608015.3292,4822571.732,126.0161,1
7190, ,608009.6261,4822572.64,126.0379,1
7191,KN Entrance,607964.5084,4822550.896,126.045,1
7192, ,607972.9532,4822556.252,126.0649,1
7193, ,607972.9532,4822556.252,126.0649,1
7194, ,607988.7052,4822568.575,0.0001,1
7195, ,607988.7052,4822568.575,0.0001,1
7196, ,607989.7559,4822569.409,0,1
7197,KN Entrance,608014.6698,4822536.361,126.067,1
7198, ,608009.0152,4822544.609,126.1748,1
7199, ,608003.3607,4822552.857,126.1616,1
7200, ,608002.8128,4822553.656,126.155,1
7201, ,608009.0152,4822544.609,126.1748,1
7202, ,608003.3607,4822552.857,126.1616,1
7203, ,608114.1035,4822618.29,126.0887,1
7204, ,608123.961,4822616.607,122.6682,1
7205, ,608123.961,4822616.607,122.6682,1
7206, ,608127.0106,4822616.087,121.6276,1
7207, ,608127.0106,4822616.087,121.6276,1
7208, ,608128.5436,4822625.969,121.6325,1
7209, ,608128.5436,4822625.969,121.6325,1
7210, ,608128.7901,4822627.558,121.3983,1
7211, ,608128.7901,4822627.558,121.3983,1
7212, ,608130.0067,4822635.401,120.7826,1
7213, ,608130.0067,4822635.401,120.7826,1
7214, ,608131.5396,4822645.283,121.714,1
7215, ,608131.5396,4822645.283,121.714,1
7216, ,608132.3472,4822650.488,122.2511,1
7217, ,608038.7319,4822796.108,126.4936,1
7218, ,608038.6728,4822795.738,126.5542,1
7219, ,608038.6728,4822795.738,126.5542,1
7220, ,608037.096,4822785.863,127.4035,1
7221, ,608037.096,4822785.863,127.4035,1
7222, ,608036.8895,4822784.57,127.4735,1
7223, ,608036.8895,4822784.57,127.4735,1
7224, ,608027.0047,4822786.083,127.8252,1
7225, ,608027.0047,4822786.083,127.8252,1
7226, ,608025.7279,4822786.279,127.8198,1
7227, ,608039.569,4822801.332,124.6828,1
7228, ,608039.2858,4822799.565,125.4931,1
7229, ,608039.2858,4822799.565,125.4931,1
7230, ,608038.7319,4822796.108,126.4936,1
7231, ,607994.0804,4822856.523,127.1112,1
7232, ,607995.7976,4822856.262,127.046,1
7233, ,607995.7976,4822856.262,127.046,1
7234, ,607994.2597,4822846.381,126.4746,1
7235, ,607994.2597,4822846.381,126.4746,1
7236, ,607993.4541,4822841.205,126.0403,1
7237, ,607993.4541,4822841.205,126.0403,1
7238, ,607998.3375,4822840.505,125.7204,1
7239, ,607912.7945,4822927.091,128.0534,1
7240, ,607909.3293,4822920.492,128.0551,1
7241, ,607773.926,4822884.402,129.8851,1
7242, ,607770.2966,4822886.01,130.2093,1
7243, ,607742.2775,4822807.843,128.8662,1
7244, ,607740.13,4822808.742,128.9778,1
7245, ,608015.8308,4822574.706,126.01,1
7246, ,608015.3292,4822571.732,126.0161,1
7247, ,608102.4531,4822564.502,126.2757,1
7248, ,608105.1583,4822564.101,126.2009,1
7249, ,608102.1826,4822562.731,126.3186,1
7250, ,608104.8638,4822562.319,126.2425,1
7251, OPH Main Entrance,607765.7933,4822603.183,127.0224,1
7252, ,607772.636,4822610.475,127.0012,1
7253, ,607779.4787,4822617.767,126.7396,1
7254, ,607784.5577,4822623.18,126.4177,1
7255, ,607772.636,4822610.475,127.0012,1
7256, ,607779.4787,4822617.767,126.7396,1
7257, ,607765.7933,4822603.183,127.0224,1
7258, ,607765.0019,4822593.214,126.9524,1
7259, ,607765.0019,4822593.214,126.9524,1
7260, ,607764.9937,4822593.11,126.951,1
7261, ,607764.9937,4822593.11,126.951,1
7262, ,607764.9889,4822593.05,126.9501,1
7263, ,607764.9889,4822593.05,126.9501,1
7264, ,607764.98,4822592.938,126.9486,1
7265, ,607913.7337,4822526.174,125.2475,1
7266, ,607919.2542,4822525.563,125.6054,1
7267, ,607919.2542,4822525.563,125.6054,1
7268, ,607925.7622,4822524.845,125.9391,1
7269, ,607925.7622,4822524.845,125.9391,1
7270, ,607935.6775,4822523.546,126.0019,1
7271, ,607945.5927,4822522.247,125.9608,1
7272, ,607947.212,4822522.035,125.9434,1
7273, ,607935.6775,4822523.546,126.0019,1
7274, ,607945.5927,4822522.247,125.9608,1
7275, ,607947.212,4822522.035,125.9434,1
7276, ,607952.1028,4822521.391,125.9422,1
7277,Student Centre,607924.9288,4822653.651,126,1
7278, ,607926.5872,4822658.054,126.0001,1
7279, ,607811.5661,4822852.424,127.9174,1
7280, ,607811.5716,4822852.447,127.9174,1
7281, ,607811.5716,4822852.447,127.9174,1
7282, ,607813.8776,4822862.153,127.9573,1
7283, ,607813.8776,4822862.153,127.9573,1
7284, ,607816.1892,4822871.882,127.9713,1
7285, ,607816.1892,4822871.882,127.9713,1
7286, ,607817.477,4822877.303,127.9913,1
7287, ,607817.477,4822877.303,127.9913,1
7288, ,607815.5526,4822879.405,128.0103,1
7289, ,608096.6632,4822698.327,125.1638,1
7290, ,608105.6781,4822696.972,123.6457,1
7291, ,608105.6781,4822696.972,123.6457,1
7292, ,608113.2267,4822695.849,123.1386,1
7293, ,608042.7827,4822760.781,126.234,1
7294, ,608041.1952,4822750.907,126.1219,1
7295, ,608041.1952,4822750.907,126.1219,1
7296, ,608040.9758,4822749.543,126.1029,1
7297, ,607991.3574,4822696.733,125.9838,1
7298, ,607993.9494,4822697.841,125.9846,1
7299, ,607993.9494,4822697.841,125.9846,1
7300, ,608003.5086,4822700.777,126.1089,1
7301, ,608003.5086,4822700.777,126.1089,1
7302, ,608008.8723,4822702.424,126.2331,1
7303, ,608008.8723,4822702.424,126.2331,1
7304, ,608018.7657,4822700.968,126.3016,1
7305, ,608018.7657,4822700.968,126.3016,1
7306, ,608020.0978,4822700.772,126.299,1
7307, ,608020.0978,4822700.772,126.299,1
7308, ,608023.5357,4822702.018,126.285,1
7309, ,608023.5357,4822702.018,126.285,1
7310, ,608026.7187,4822703.172,126.2458,1
7311, ,608026.7187,4822703.172,126.2458,1
7312, ,608028.1792,4822703.701,126.2203,1
7313, ,608028.1792,4822703.701,126.2203,1
7314, ,608034.0916,4822707.851,126.0731,1
7315, ,608067.0424,4822737.453,125.3002,1
7316,HS Entrance,608066.6372,4822734.514,125.3045,1
7317, ,607922.6588,4822595.792,126.0325,1
7318, ,607925.5454,4822596.172,126.0279,1
7319, ,607925.5454,4822596.172,126.0279,1
7320, ,607926.4386,4822596.652,126.0289,1
7321, ,607926.4386,4822596.652,126.0289,1
7322, ,607931.113,4822599.161,126.0281,1
7323, ,607931.113,4822599.161,126.0281,1
7324, ,607935.6936,4822602.234,126.0263,1
7325, ,607935.6936,4822602.234,126.0263,1
7326, ,607937.5073,4822603.453,126.0246,1
7327, ,607937.5073,4822603.453,126.0246,1
7328, ,607937.5111,4822603.455,126.0246,1
7329, ,607937.5111,4822603.455,126.0246,1
7330, ,607942.8081,4822607.014,126.0161,1
7331,Davis,607989.7559,4822569.409,0,1
7332,Davis,607989.9845,4822569.446,1.4501,1
7333,Davis,607989.9845,4822569.446,1.4501,1
7334,Davis,608009.4967,4822572.619,125.2174,1
7335,Davis,608009.4967,4822572.619,125.2174,1
7336,Davis,608009.6261,4822572.64,126.0379,1
7337,Davis,607989.7559,4822569.409,0,1
7338,Davis,607981.3131,4822586.215,126.0501,1
7339,Davis,608003.3607,4822552.857,126.1616,1
7340,Davis,608002.7478,4822553.602,120.478,1
7341,Davis,608002.7478,4822553.602,120.478,1
7342,Davis,607990.0484,4822569.053,2.7126,1
7343,Davis,607990.0484,4822569.053,2.7126,1
7344,Davis,607989.7559,4822569.409,0,1
7345,,608019.4288,4822530.35,125.8482,1
7346,,608014.6698,4822536.361,126.067,1
7347,Davis,607956.7371,4822596.029,126.0142,1
7348,Davis,607975.3109,4822588.612,126.0413,1
7349,Davis,607975.3109,4822588.612,126.0413,1
7350,Davis,607981.1159,4822586.294,126.0498,1
7351,Davis,607981.1159,4822586.294,126.0498,1
7352,Davis,607981.3131,4822586.215,126.0501,1
7353,,607964.5084,4822550.896,126.045,1
7354,,607946.9805,4822542.472,125.8057,1
7355,Kaneff,607972.9532,4822556.252,126.0649,1
7356,Kaneff,607978.2605,4822575.535,126.0542,1
7357,Kaneff,607978.2605,4822575.535,126.0542,1
7358,Kaneff,607981.2079,4822586.244,126.0482,1
7359,Kaneff,607981.2079,4822586.244,126.0482,1
7360,Kaneff,607981.4558,4822587.145,126.0477,1
7361,Kaneff,607972.9532,4822556.252,126.0649,1
7362,Kaneff,607991.9858,4822550.107,126.1229,1
7363,Kaneff,607991.9858,4822550.107,126.1229,1
7364,Kaneff,608009.0152,4822544.609,126.1748,1
7365,Kaneff,607983.8291,4822602.608,126.0107,1
7366,Kaneff,607998.9038,4822589.464,126.0104,1
7367,Kaneff,608013.9785,4822576.321,126.01,1
7368,Kaneff,608015.8308,4822574.706,126.01,1
7369,Kaneff,607998.9038,4822589.464,126.0104,1
7370,Kaneff,608013.9785,4822576.321,126.01,1
7371,Kaneff,608009.0152,4822544.609,126.1748,1
7372,Kaneff,608013.5499,4822564.088,126.0608,1
7373,Kaneff,608013.5499,4822564.088,126.0608,1
7374,Kaneff,608015.3292,4822571.732,126.0161,1
7375,,607946.0613,4822619.088,126.0128,1
7376,The Blind Duck,607938.8253,4822622.315,0,1
7377,Lot 8,608233.5224,4822543.928,115.7033,1
7378,Lot 8,608242.9948,4822540.755,115.1736,1
7379,,608192.2371,4822535.109,117.794,1
7380,,608196.7777,4822537.052,117.7398,1
7381,Davis,608147.8837,4822563.267,122.6749,1
7382,Davis,608145.4763,4822546.246,124.1707,1
7383,,608107.312,4822631.1,127.12,1
7384,,608113.7009,4822642.301,123.9494,1
7385,Davis,608136.7248,4822662.645,122.2371,1
7386,Davis,608132.3472,4822650.488,122.2511,1
7387,Davis,608112.8556,4822630.056,127.2579,1
7388,Davis,608111.4258,4822620.219,127.0775,1
7389,Davis,608131.5396,4822645.283,121.714,1
7390,Davis,608150.9035,4822640.279,120.2626,1
7391,Davis,608150.9035,4822640.279,120.2626,1
7392,Davis,608170.2675,4822635.275,118.8112,1
7393,Davis,608170.2675,4822635.275,118.8112,1
7394,Davis,608189.6314,4822630.271,117.3598,1
7395,Davis,608189.6314,4822630.271,117.3598,1
7396,Davis,608194.4897,4822629.016,116.9956,1
7397,Davis,608202.7844,4822647.801,117.1216,1
7398,Davis,608194.7059,4822629.505,116.9989,1
7399,Davis,608194.7059,4822629.505,116.9989,1
7400,Davis,608194.4897,4822629.016,116.9956,1
7401,,608140.6105,4822355.046,117.845,1
7402,,608156.8854,4822343.421,52.3286,1
7403,,608156.8854,4822343.421,52.3286,1
7404,Lot 10,608169.8843,4822334.137,0,1
7405,,608083.7165,4822329.402,118.3891,1
7406,,608100.4454,4822318.441,118.0736,1
7407,,608100.4454,4822318.441,118.0736,1
7408,,608103.1979,4822316.637,118.0217,1
7409,,607753.5359,4822430.92,126.8817,1
7410,,607756.1358,4822415.932,126.9822,1
7411,,607756.1358,4822415.932,126.9822,1
7412,,607774.8319,4822409.5,126.8313,1
7413,,607774.8319,4822409.5,126.8313,1
7414,,607788.9622,4822395.345,126.3749,1
7415,,607845.4832,4822338.729,124.5491,1
7416,,607850.0169,4822334.188,124.4026,1
7417,,607817.2227,4822367.037,125.462,1
7418,,607831.3529,4822352.883,125.0055,1
7419,,607803.0924,4822381.191,125.9184,1
7420,,607817.2227,4822367.037,125.462,1
7421,,607831.3529,4822352.883,125.0055,1
7422,,607845.4832,4822338.729,124.5491,1
7423,,607788.9622,4822395.345,126.3749,1
7424,,607803.0924,4822381.191,125.9184,1
7425,,607850.0169,4822334.188,124.4026,1
7426,,607866.036,4822322.214,123.297,1
7427,,608026.227,4822202.469,112.2411,1
7428,,608034.1351,4822196.557,111.6953,1
7429,,607994.1888,4822226.418,114.4523,1
7430,,608010.2079,4822214.443,113.3467,1
7431,,608010.2079,4822214.443,113.3467,1
7432,,608026.227,4822202.469,112.2411,1
7433,,607946.1315,4822262.341,117.7691,1
7434,,607962.1506,4822250.367,116.6635,1
7435,,607962.1506,4822250.367,116.6635,1
7436,,607978.1697,4822238.392,115.5579,1
7437,,607978.1697,4822238.392,115.5579,1
7438,,607994.1888,4822226.418,114.4523,1
7439,,607914.0933,4822286.29,119.9802,1
7440,,607930.1124,4822274.316,118.8746,1
7441,,607930.1124,4822274.316,118.8746,1
7442,,607946.1315,4822262.341,117.7691,1
7443,,607882.0551,4822310.239,122.1914,1
7444,,607898.0742,4822298.265,121.0858,1
7445,,607866.036,4822322.214,123.297,1
7446,,607882.0551,4822310.239,122.1914,1
7447,,607898.0742,4822298.265,121.0858,1
7448,,607914.0933,4822286.29,119.9802,1
7449,,608152.4462,4822132.347,107.7351,1
7450,,608134.8682,4822141.887,108.3235,1
7451,,608134.8682,4822141.887,108.3235,1
7452,,608117.2901,4822151.427,108.9119,1
7453,,608082.134,4822170.507,110.0886,1
7454,,608064.556,4822180.047,110.677,1
7455,,608099.7121,4822160.967,109.5003,1
7456,,608082.134,4822170.507,110.0886,1
7457,,608117.2901,4822151.427,108.9119,1
7458,,608099.7121,4822160.967,109.5003,1
7459,,608046.9779,4822189.587,111.2654,1
7460,,608034.1351,4822196.557,111.6953,1
7461,,608064.556,4822180.047,110.677,1
7462,,608046.9779,4822189.587,111.2654,1
7463,,608051.188,4822197.571,111.6733,1
7464,,608039.9709,4822204.678,111.6391,1
7465,,608364.4627,4822522.388,114.9036,1
7466,,608373.3813,4822520.01,114.4008,1
7467,,607582.3538,4822721.217,134.538,1
7468,,607571.8965,4822732.582,134.3323,1
7469,,607505.1465,4822663.94,136.0493,1
7470,,607515.411,4822653.87,136.0453,1
7471,,607684.1975,4822671.383,129.3095,1
7472,,607699.0236,4822684.806,128.8438,1
7473,,607699.0236,4822684.806,128.8438,1
7474,,607713.8498,4822698.229,128.3782,1
7475,,607713.8498,4822698.229,128.3782,1
7476,,607728.6759,4822711.653,127.9125,1
7477,,607728.6759,4822711.653,127.9125,1
7478,,607743.5021,4822725.076,127.4468,1
7479,,607743.5021,4822725.076,127.4468,1
7480,,607743.7551,4822725.305,127.4389,1
7481,,607754.7956,4822762.375,127.8828,1
