OBJECTID *,Shape *,slope_max,slope_avg,edge_name,surface,length,start_x,start_y,start_z,end_x,end_y,end_z,floor
2026,Polyline Z,9.231631,5.762496,Culham Trail,gravel,3.776153,608390.4411,4822336.038,107.1847,608389.036,4822332.533,107.4022,1
2027,Polyline Z,13.456253,9.892897,Culham Trail,gravel,9.999975,608394.1621,4822345.32,106.196,608390.4411,4822336.038,107.1847,1
2028,Polyline Z,19.930206,9.702896,Culham Trail,gravel,9.999938,608397.883,4822354.602,105.2295,608394.1621,4822345.32,106.196,1
2029,Polyline Z,18.0635,10.635812,Culham Trail,gravel,10.000068,608401.604,4822363.884,104.1675,608397.883,4822354.602,105.2295,1
2030,Polyline Z,4.841791,2.093571,Culham Trail,gravel,10.000005,608389.036,4822332.533,107.4022,608383.7651,4822324.035,107.3505,1
2031,Polyline Z,1.000892,1.000892,Culham Trail,gravel,0.440421,608378.4942,4822315.537,107.7188,608378.2621,4822315.162,107.7232,1
2032,Polyline Z,5.582139,3.684184,Culham Trail,gravel,10.000005,608383.7651,4822324.035,107.3505,608378.4942,4822315.537,107.7188,1
2033,Polyline Z,3.633638,2.814282,Culham Trail,gravel,5.61143,608378.2621,4822315.162,107.7232,608376.6682,4822309.782,107.5653,1
2034,Polyline Z,2.193839,0.776385,Culham Trail,gravel,9.999985,608376.6682,4822309.782,107.5653,608373.5788,4822300.271,107.4877,1
2035,Polyline Z,2.511886,1.496398,Culham Trail,gravel,5.092302,608370.4893,4822290.761,107.4159,608368.9161,4822285.917,107.492,1
2036,Polyline Z,1.111445,0.757263,Culham Trail,gravel,10.000016,608373.5788,4822300.271,107.4877,608370.4893,4822290.761,107.4159,1
2037,Polyline Z,3.632101,2.537239,Culham Trail,gravel,10.000017,608368.9161,4822285.917,107.492,608364.8632,4822276.775,107.7458,1
2038,Polyline Z,0.778636,0.556856,Culham Trail,gravel,4.332118,608364.8632,4822276.775,107.7458,608363.1075,4822272.815,107.7379,1
2039,Polyline Z,7.902793,5.532746,Culham Trail,gravel,10.000013,608363.1075,4822272.815,107.7379,608357.3516,4822264.638,108.291,1
2040,Polyline Z,5.469372,5.262569,Culham Trail,gravel,1.267676,608357.3516,4822264.638,108.291,608356.6219,4822263.601,108.3577,1
2041,Polyline Z,14.925694,9.927671,Culham Trail,gravel,10.000028,608356.6219,4822263.601,108.3577,608347.9314,4822258.654,109.3499,1
2042,Polyline Z,15.043152,14.925946,Culham Trail,gravel,1.369568,608347.9314,4822258.654,109.3499,608346.7412,4822257.976,109.5543,1
2043,Polyline Z,14.784143,13.418869,Culham Trail,gravel,8.136135,608346.7412,4822257.976,109.5543,608338.6597,4822257.035,110.6459,1
2044,Polyline Z,13.498031,9.427731,Culham Trail,gravel,8.005096,608338.6597,4822257.035,110.6459,608330.7528,4822258.285,111.4002,1
2045,Polyline Z,7.593685,6.377316,Culham Trail,gravel,2.967039,608330.7528,4822258.285,111.4002,608327.8277,4822258.782,111.5894,1
2046,Polyline Z,6.571471,6.124311,Culham Trail,gravel,3.13153,608327.8277,4822258.782,111.5894,608324.7931,4822259.555,111.7812,1
2047,Polyline Z,13.954938,7.973911,Culham Trail,gravel,10.000006,608324.7931,4822259.555,111.7812,608315.4563,4822263.136,112.5774,1
2048,Polyline Z,8.381826,3.928331,Culham Trail,gravel,3.872438,608315.4563,4822263.136,112.5774,608311.8407,4822264.523,112.6441,1
2049,Polyline Z,11.574442,11.346618,Culham Trail,gravel,3.622136,608311.8407,4822264.523,112.6441,608308.4041,4822265.667,113.0551,1
2050,Polyline Z,14.246125,13.778539,Culham Trail,gravel,2.819622,608308.4041,4822265.667,113.0551,608305.6397,4822266.223,113.4436,1
2051,Polyline Z,14.951643,12.785868,Culham Trail,gravel,3.289379,608305.6397,4822266.223,113.4436,608302.3559,4822266.414,113.864,1
2052,Polyline Z,7.367523,3.485543,Culham Trail,gravel,4.00212,608302.3559,4822266.414,113.864,608298.3795,4822265.961,113.905,1
2053,Polyline Z,17.657663,12.859432,Culham Trail,gravel,3.269139,608298.3795,4822265.961,113.905,608295.2086,4822265.166,113.4852,1
2054,Polyline Z,22.247411,16.112935,Culham Trail,gravel,3.455594,608295.2086,4822265.166,113.4852,608291.9547,4822264.002,112.9302,1
2055,Polyline Z,7.279105,6.229279,Culham Trail,gravel,2.9476,608291.9547,4822264.002,112.9302,608289.2923,4822262.738,112.7466,1
2056,Polyline Z,13.91311,9.735504,Culham Trail,gravel,9.999989,608289.2923,4822262.738,112.7466,608281.0168,4822257.124,111.7739,1
2057,Polyline Z,2.838221,0.973345,Culham Trail,gravel,8.98613,608272.7413,4822251.51,111.3995,608265.3048,4822246.465,111.3706,1
2058,Polyline Z,4.698564,3.744607,Culham Trail,gravel,9.999989,608281.0168,4822257.124,111.7739,608272.7413,4822251.51,111.3995,1
2059,Polyline Z,5.331761,2.264081,UTM Nature Trail,ground,9.999995,608332.1866,4822942.397,118.3889,608329.9276,4822932.655,118.5682,1
2060,Polyline Z,12.714011,4.32252,UTM Nature Trail,ground,4.309592,608323.1506,4822903.431,117.8115,608322.1771,4822899.233,117.9969,1
2061,Polyline Z,8.13112,4.530276,UTM Nature Trail,ground,9.999995,608325.4096,4822913.172,117.9788,608323.1506,4822903.431,117.8115,1
2062,Polyline Z,4.739849,2.461214,UTM Nature Trail,ground,9.999995,608327.6686,4822922.914,118.1959,608325.4096,4822913.172,117.9788,1
2063,Polyline Z,4.831451,3.723548,UTM Nature Trail,ground,9.999995,608329.9276,4822932.655,118.5682,608327.6686,4822922.914,118.1959,1
2064,Polyline Z,0.062986,0.039224,UTM Nature Trail,ground,10.000044,608322.1771,4822899.233,117.9969,608318.9511,4822889.767,118.0001,1
2065,Polyline Z,0.063202,0.028339,UTM Nature Trail,ground,6.206332,608312.4991,4822870.836,118.0022,608310.4969,4822864.962,118.0028,1
2066,Polyline Z,0.118621,0.056145,UTM Nature Trail,ground,10.000044,608315.7251,4822880.302,118.0075,608312.4991,4822870.836,118.0022,1
2067,Polyline Z,0.145999,0.07607,UTM Nature Trail,ground,9.999949,608318.9511,4822889.767,118.0001,608315.7251,4822880.302,118.0075,1
2068,Polyline Z,2.428782,0.823095,UTM Nature Trail,ground,10.000002,608310.4969,4822864.962,118.0028,608306.6892,4822855.715,117.9205,1
2069,Polyline Z,2.109815,1.114204,UTM Nature Trail,ground,9.07261,608306.6892,4822855.715,117.9205,608303.2347,4822847.326,117.8211,1
2070,Polyline Z,2.760958,1.559372,UTM Nature Trail,ground,10.000018,608303.2347,4822847.326,117.8211,608295.3354,4822841.194,117.9744,1
2071,Polyline Z,3.575853,2.696677,UTM Nature Trail,ground,7.446305,608295.3354,4822841.194,117.9744,608289.4533,4822836.628,117.7736,1
2072,Polyline Z,2.002316,1.370643,UTM Nature Trail,ground,9.999945,608289.4533,4822836.628,117.7736,608283.6757,4822828.466,117.8476,1
2073,Polyline Z,1.465651,1.23492,UTM Nature Trail,ground,3.955618,608277.898,4822820.304,117.8344,608275.6126,4822817.075,117.7855,1
2074,Polyline Z,0.90346,0.474543,UTM Nature Trail,ground,10.000085,608283.6757,4822828.466,117.8476,608277.898,4822820.304,117.8344,1
2075,Polyline Z,2.400678,1.931867,UTM Nature Trail,ground,9.999943,608275.6126,4822817.075,117.7855,608267.2953,4822811.524,117.5923,1
2076,Polyline Z,5.454024,5.454024,UTM Nature Trail,ground,0.88067,608250.6606,4822800.42,117.8723,608249.9281,4822799.931,117.8242,1
2077,Polyline Z,4.669159,2.043786,UTM Nature Trail,ground,9.999943,608258.9779,4822805.972,117.9338,608250.6606,4822800.42,117.8723,1
2078,Polyline Z,4.350267,3.414519,UTM Nature Trail,ground,10.000081,608267.2953,4822811.524,117.5923,608258.9779,4822805.972,117.9338,1
2079,Polyline Z,6.477412,6.104804,UTM Nature Trail,ground,9.999968,608249.9281,4822799.931,117.8242,608240.9325,4822795.563,117.2138,1
2080,Polyline Z,5.718844,5.718844,UTM Nature Trail,ground,0.338295,608240.9325,4822795.563,117.2138,608240.6282,4822795.416,117.1944,1
2081,Polyline Z,5.397776,2.743827,UTM Nature Trail,ground,7.777867,608240.6282,4822795.416,117.1944,608233.929,4822791.464,116.9823,1
2082,Polyline Z,13.099566,6.267464,UTM Nature Trail,ground,7.660925,608233.929,4822791.464,116.9823,608227.4252,4822787.415,117.4614,1
2083,Polyline Z,13.878859,7.795603,UTM Nature Trail,ground,9.99999,608227.4252,4822787.415,117.4614,608218.5269,4822782.852,117.5736,1
2084,Polyline Z,10.270585,8.343582,UTM Nature Trail,ground,4.553586,608218.5269,4822782.852,117.5736,608214.475,4822780.775,117.1938,1
2085,Polyline Z,3.62568,1.955575,unknown,sidewalk,5.085171,608192.8281,4822447.247,117.9957,608197.8211,4822446.283,117.8962,1
2086,Polyline Z,6.087796,5.209182,unknown,sidewalk,2.609514,608197.8211,4822446.283,117.8962,608200.3676,4822445.713,117.7603,1
2087,Polyline Z,9.678837,8.332967,unknown,sidewalk,9.999952,608200.3676,4822445.713,117.7603,608210.029,4822443.133,116.9271,1
2088,Polyline Z,7.879627,7.186644,unknown,sidewalk,2.263438,608210.029,4822443.133,116.9271,608212.2158,4822442.549,116.7645,1
2089,Polyline Z,10.551138,8.505779,unknown,sidewalk,9.999953,608212.2158,4822442.549,116.7645,608221.7068,4822439.399,115.9142,1
2090,Polyline Z,5.818371,5.51601,unknown,sidewalk,6.314378,608221.7068,4822439.399,115.9142,608227.6998,4822437.41,115.5659,1
2091,Polyline Z,2.23255,1.540514,unknown,sidewalk,9.999964,608323.5631,4822486.147,114.7722,608333.4301,4822484.521,114.6181,1
2092,Polyline Z,1.96819,0.794027,unknown,sidewalk,7.867196,608333.4301,4822484.521,114.6181,608341.1927,4822483.243,114.6177,1
2093,Polyline Z,4.285655,3.791532,unknown,sidewalk,9.999975,608341.1927,4822483.243,114.6177,608351.0591,4822481.614,114.9968,1
2094,Polyline Z,3.765006,3.337014,unknown,sidewalk,7.457804,608351.0591,4822481.614,114.9968,608358.4173,4822480.399,115.2457,1
2095,Polyline Z,3.114407,1.587393,unknown,asphalt,5.811699,608201.9183,4822506.948,117.1352,608207.6689,4822506.108,117.2148,1
2096,Polyline Z,3.075747,1.502444,unknown,asphalt,7.131891,608207.6689,4822506.108,117.2148,608214.7257,4822505.075,117.3219,1
2097,Polyline Z,40.3364,21.745157,unknown,asphalt,9.999988,608214.7257,4822505.075,117.3219,608224.6204,4822503.628,115.1913,1
2098,Polyline Z,0.66897,0.402674,unknown,asphalt,2.737226,608234.5151,4822502.181,114.903,608237.2235,4822501.785,114.914,1
2099,Polyline Z,18.544069,3.386123,unknown,asphalt,9.999974,608224.6204,4822503.628,115.1913,608234.5151,4822502.181,114.903,1
2100,Polyline Z,0.970005,0.759795,unknown,asphalt,10.000021,608237.2235,4822501.785,114.914,608247.1165,4822500.326,114.99,1
2101,Polyline Z,0.464549,0.410099,unknown,asphalt,6.472568,608247.1165,4822500.326,114.99,608253.5198,4822499.381,115.0165,1
2102,Polyline Z,0.564649,0.509978,unknown,asphalt,10.000017,608253.5198,4822499.381,115.0165,608263.4134,4822497.926,115.0675,1
2103,Polyline Z,0.420226,0.345295,unknown,asphalt,8.853717,608263.4134,4822497.926,115.0675,608272.1729,4822496.638,115.0981,1
2104,Polyline Z,0.687807,0.5933,unknown,asphalt,10.000006,608272.1729,4822496.638,115.0981,608282.0681,4822495.194,115.1574,1
2105,Polyline Z,0.691045,0.675307,unknown,asphalt,5.379876,608282.0681,4822495.194,115.1574,608287.3916,4822494.417,115.1938,1
2106,Polyline Z,0.763484,0.728826,unknown,asphalt,2.104675,608287.3916,4822494.417,115.1938,608289.4732,4822494.106,115.2091,1
2107,Polyline Z,1.459051,0.950053,unknown,asphalt,10.000019,608289.4732,4822494.106,115.2091,608290.9377,4822503.999,115.3041,1
2108,Polyline Z,0.479064,0.334363,unknown,asphalt,9.999935,608290.9377,4822503.999,115.3041,608292.4023,4822513.891,115.3375,1
2109,Polyline Z,0.398906,0.287689,unknown,asphalt,9.406523,608295.3314,4822533.675,115.4165,608296.709,4822542.98,115.4436,1
2110,Polyline Z,0.447956,0.438499,unknown,asphalt,10.000034,608293.8668,4822523.783,115.3727,608295.3314,4822533.675,115.4165,1
2111,Polyline Z,0.419817,0.351143,unknown,asphalt,10.000019,608292.4023,4822513.891,115.3375,608293.8668,4822523.783,115.3727,1
2112,Polyline Z,0.28052,0.125973,unknown,asphalt,10.000012,608296.709,4822542.98,115.4436,608298.1721,4822552.873,115.4356,1
2113,Polyline Z,0.645308,0.487939,unknown,asphalt,10.000012,608298.1721,4822552.873,115.4356,608299.6352,4822562.765,115.3868,1
2114,Polyline Z,0.933177,0.933177,unknown,asphalt,0.53506,608302.5614,4822582.55,115.2211,608302.6397,4822583.079,115.2161,1
2115,Polyline Z,0.925777,0.892605,unknown,asphalt,10.000012,608301.0983,4822572.657,115.3103,608302.5614,4822582.55,115.2211,1
2116,Polyline Z,0.833909,0.764315,unknown,asphalt,10.000012,608299.6352,4822562.765,115.3868,608301.0983,4822572.657,115.3103,1
2117,Polyline Z,0.648409,0.398653,unknown,asphalt,9.999985,608302.6397,4822583.079,115.2161,608292.746,4822584.533,115.1762,1
2118,Polyline Z,0.540502,0.341279,unknown,asphalt,7.486172,608292.746,4822584.533,115.1762,608285.3394,4822585.622,115.2018,1
2119,Polyline Z,0.915117,0.72997,unknown,asphalt,9.999969,608285.3394,4822585.622,115.2018,608275.4451,4822587.072,115.2748,1
2120,Polyline Z,1.242971,1.109102,unknown,asphalt,8.843757,608275.4451,4822587.072,115.2748,608266.6948,4822588.354,115.3728,1
2121,Polyline Z,1.397979,1.354602,unknown,asphalt,10.000047,608266.6948,4822588.354,115.3728,608256.8007,4822589.806,115.5083,1
2122,Polyline Z,1.39595,1.391776,unknown,asphalt,6.478531,608256.8007,4822589.806,115.5083,608250.3908,4822590.746,115.5985,1
2123,Polyline Z,1.201182,1.156876,unknown,asphalt,10.000027,608250.3908,4822590.746,115.5985,608248.9276,4822580.854,115.4828,1
2124,Polyline Z,0.497453,0.497453,unknown,asphalt,0.535159,608244.5381,4822551.177,115.3269,608244.4598,4822550.647,115.3242,1
2125,Polyline Z,0.445095,0.335854,unknown,asphalt,10.000027,608246.0013,4822561.069,115.3605,608244.5381,4822551.177,115.3269,1
2126,Polyline Z,0.50595,0.426606,unknown,asphalt,9.999913,608247.4644,4822570.961,115.4031,608246.0013,4822561.069,115.3605,1
2127,Polyline Z,1.05555,0.796504,unknown,asphalt,10.000027,608248.9276,4822580.854,115.4828,608247.4644,4822570.961,115.4031,1
2128,Polyline Z,2.548182,1.506594,unknown,asphalt,9.999993,608244.4598,4822550.647,115.3242,608242.9948,4822540.755,115.1736,1
2129,Polyline Z,1.213291,0.917104,unknown,asphalt,9.395663,608238.5999,4822511.079,115.0002,608237.2235,4822501.785,114.914,1
2130,Polyline Z,0.592018,0.395335,unknown,asphalt,9.999993,608240.0649,4822520.971,114.9666,608238.5999,4822511.079,115.0002,1
2131,Polyline Z,0.357227,0.169465,unknown,asphalt,9.999993,608241.5299,4822530.863,114.9689,608240.0649,4822520.971,114.9666,1
2132,Polyline Z,2.798522,2.047256,unknown,asphalt,9.999979,608242.9948,4822540.755,115.1736,608241.5299,4822530.863,114.9689,1
2133,Polyline Z,0.235152,0.185211,unknown,asphalt,10.000008,608266.6948,4822588.354,115.3728,608265.2297,4822578.462,115.3543,1
2134,Polyline Z,0.74278,0.74278,unknown,asphalt,0.53639,608260.8343,4822548.786,115.2898,608260.7557,4822548.255,115.2859,1
2135,Polyline Z,0.708287,0.46968,unknown,asphalt,10.000008,608262.2994,4822558.678,115.3368,608260.8343,4822548.786,115.2898,1
2136,Polyline Z,0.216229,0.099568,unknown,asphalt,10.000008,608263.7645,4822568.57,115.3468,608262.2994,4822558.678,115.3368,1
2137,Polyline Z,0.133023,0.075577,unknown,asphalt,10.000023,608265.2297,4822578.462,115.3543,608263.7645,4822568.57,115.3468,1
2138,Polyline Z,1.080845,0.962114,unknown,asphalt,10.000034,608260.7557,4822548.255,115.2859,608259.2911,4822538.363,115.1896,1
2139,Polyline Z,0.029708,0.017092,unknown,asphalt,9.406523,608254.8974,4822508.686,115.0159,608253.5198,4822499.381,115.0165,1
2140,Polyline Z,0.320673,0.177885,unknown,asphalt,10.000034,608256.362,4822518.578,115.0337,608254.8974,4822508.686,115.0159,1
2141,Polyline Z,0.789787,0.56499,unknown,asphalt,10.000034,608257.8266,4822528.471,115.0902,608256.362,4822518.578,115.0337,1
2142,Polyline Z,1.087035,0.994395,unknown,asphalt,9.99992,608259.2911,4822538.363,115.1896,608257.8266,4822528.471,115.0902,1
2143,Polyline Z,0.661148,0.556747,unknown,asphalt,10.000008,608285.3394,4822585.622,115.2018,608283.8743,4822575.73,115.2574,1
2144,Polyline Z,0.407614,0.407614,unknown,asphalt,0.53639,608279.4791,4822546.053,115.3354,608279.4005,4822545.523,115.3333,1
2145,Polyline Z,0.384999,0.185556,unknown,asphalt,10.000008,608280.9442,4822555.945,115.3529,608279.4791,4822546.053,115.3354,1
2146,Polyline Z,0.511572,0.326387,unknown,asphalt,9.999993,608282.4092,4822565.838,115.3203,608280.9442,4822555.945,115.3529,1
2147,Polyline Z,0.668128,0.628571,unknown,asphalt,10.000008,608283.8743,4822575.73,115.2574,608282.4092,4822565.838,115.3203,1
2148,Polyline Z,0.619005,0.552457,unknown,asphalt,10.000038,608279.4005,4822545.523,115.3333,608277.9379,4822535.63,115.278,1
2149,Polyline Z,0.679619,0.477386,unknown,asphalt,9.416257,608273.5501,4822505.953,115.1431,608272.1729,4822496.638,115.0981,1
2150,Polyline Z,0.362771,0.328271,unknown,asphalt,9.999939,608275.0127,4822515.845,115.1759,608273.5501,4822505.953,115.1431,1
2151,Polyline Z,0.511459,0.437857,unknown,asphalt,10.000038,608276.4753,4822525.738,115.2197,608275.0127,4822515.845,115.1759,1
2152,Polyline Z,0.616972,0.583442,unknown,asphalt,9.999939,608277.9379,4822535.63,115.278,608276.4753,4822525.738,115.2197,1
2153,Polyline Z,0.80923,0.531841,unknown,sidewalk,9.20525,608084.6445,4822477.621,125.0209,608093.7119,4822476.034,125.0167,1
2154,Polyline Z,4.637225,2.430465,unknown,sidewalk,5.025926,608093.7119,4822476.034,125.0167,608098.6629,4822475.169,124.8946,1
2155,Polyline Z,6.05979,5.360222,unknown,sidewalk,10.000027,608098.6629,4822475.169,124.8946,608108.3031,4822472.511,124.3585,1
2156,Polyline Z,6.239523,4.974282,unknown,sidewalk,8.951825,608108.3031,4822472.511,124.3585,608116.9328,4822470.131,123.9133,1
2157,Polyline Z,3.893776,2.593261,unknown,sidewalk,10.000039,608116.9328,4822470.131,123.9133,608126.9198,4822469.62,123.654,1
2158,Polyline Z,3.639715,3.639715,unknown,sidewalk,0.591471,608126.9198,4822469.62,123.654,608127.5105,4822469.59,123.6325,1
2159,Polyline Z,8.578733,6.449662,unknown,sidewalk,9.999973,608127.5105,4822469.59,123.6325,608137.4669,4822470.523,122.9876,1
2160,Polyline Z,8.398587,8.398587,unknown,sidewalk,0.502086,608137.4669,4822470.523,122.9876,608137.9668,4822470.57,122.9455,1
2161,Polyline Z,8.618279,6.657643,unknown,sidewalk,9.290107,608137.9668,4822470.57,122.9455,608146.6147,4822473.964,122.3272,1
2162,Polyline Z,3.957554,2.090041,unknown,sidewalk,5.966379,608146.6147,4822473.964,122.3272,608151.7368,4822477.023,122.2025,1
2163,Polyline Z,3.895841,2.731509,unknown,sidewalk,6.306011,608151.7368,4822477.023,122.2025,608156.7084,4822480.903,122.0302,1
2164,Polyline Z,5.636015,4.851258,unknown,sidewalk,3.676077,608156.7084,4822480.903,122.0302,608160.384,4822480.962,121.8519,1
2165,Polyline Z,7.815279,7.488393,unknown,sidewalk,2.494237,608160.384,4822480.962,121.8519,608162.1735,4822479.224,121.6651,1
2166,Polyline Z,4.495927,4.239573,unknown,sidewalk,2.576934,608162.1735,4822479.224,121.6651,608162.215,4822476.648,121.5559,1
2167,Polyline Z,3.150379,2.479503,unknown,sidewalk,10.000034,608162.215,4822476.648,121.5559,608157.6859,4822467.732,121.3079,1
2168,Polyline Z,4.270553,4.105098,unknown,sidewalk,1.344262,608157.6859,4822467.732,121.3079,608157.0771,4822466.534,121.2528,1
2169,Polyline Z,8.598768,5.533532,unknown,sidewalk,9.681213,608157.0771,4822466.534,121.2528,608154.2365,4822457.279,120.7183,1
2170,Polyline Z,3.9238,2.259249,unknown,sidewalk,3.065748,608154.2365,4822457.279,120.7183,608153.5979,4822454.28,120.7437,1
2171,Polyline Z,2.837797,1.691122,unknown,sidewalk,2.492139,608153.5979,4822454.28,120.7437,608155.3953,4822452.554,120.7042,1
2172,Polyline Z,9.415872,7.568953,unknown,sidewalk,2.448017,608155.3953,4822452.554,120.7042,608157.843,4822452.593,120.519,1
2173,Polyline Z,12.012632,10.452376,unknown,sidewalk,3.239311,608157.843,4822452.593,120.519,608160.5371,4822454.392,120.1805,1
2174,Polyline Z,4.725302,1.648801,unknown,sidewalk,6.315175,608160.5371,4822454.392,120.1805,608163.1677,4822460.133,120.1064,1
2175,Polyline Z,7.81149,5.506057,unknown,sidewalk,9.99997,608163.1677,4822460.133,120.1064,608169.9625,4822467.47,119.5561,1
2176,Polyline Z,1.624025,0.708214,unknown,sidewalk,2.004354,608169.9625,4822467.47,119.5561,608171.3244,4822468.94,119.5636,1
2177,Polyline Z,1.26454,1.155965,unknown,sidewalk,2.879898,608171.3244,4822468.94,119.5636,608174.1696,4822469.386,119.5303,1
2178,Polyline Z,3.760445,3.296694,unknown,sidewalk,3.394559,608174.1696,4822469.386,119.5303,608176.257,4822466.709,119.4184,1
