OBJECTID *,start_x,start_y,start_z,end_x,end_y,end_z
5638,608218.9221,4822578.759,117.3444,608220.5187,4822588.631,117.2493
5639,608217.3256,4822568.888,117.3963,608218.9221,4822578.759,117.3444
5640,608217.3256,4822568.888,117.3963,608218.9221,4822578.759,117.3444
5641,608223.7119,4822608.375,116.8609,608224.2675,4822611.81,116.7293
5642,608223.7119,4822608.375,116.8609,608224.2675,4822611.81,116.7293
5643,608224.2675,4822611.81,116.7293,608224.2848,4822612.743,116.7142
5644,608224.2675,4822611.81,116.7293,608224.2848,4822612.743,116.7142
5645,608206.6963,4822499.771,116.956,608207.6689,4822506.108,117.2148
5646,608206.6963,4822499.771,116.956,608207.6689,4822506.108,117.2148
5647,608207.6689,4822506.108,117.2148,608208.8602,4822513.914,117.4153
5648,608207.6689,4822506.108,117.2148,608208.8602,4822513.914,117.4153
5649,608196.4238,4822497.917,117.0538,608200.4334,4822497.304,116.9511
5650,608196.4238,4822497.917,117.0538,608200.4334,4822497.304,116.9511
5651,608200.4334,4822497.304,116.9511,608204.8487,4822496.586,116.8581
5652,608200.4334,4822497.304,116.9511,608204.8487,4822496.586,116.8581
5653,608224.2848,4822612.743,116.7142,608225.4463,4822617.383,116.5932
5654,608224.2848,4822612.743,116.7142,608225.4463,4822617.383,116.5932
5655,608225.4463,4822617.383,116.5932,608226.7292,4822622.514,116.4141
5656,608225.4463,4822617.383,116.5932,608226.7292,4822622.514,116.4141
5657,608201.4642,4822464.916,117.9331,608202.9434,4822474.806,117.868
5658,608201.4642,4822464.916,117.9331,608202.9434,4822474.806,117.868
5659,608204.4227,4822484.696,117.2578,608205.768,4822493.69,116.8706
5660,608204.4227,4822484.696,117.2578,608205.768,4822493.69,116.8706
5661,608202.9434,4822474.806,117.868,608204.4227,4822484.696,117.2578
5662,608202.9434,4822474.806,117.868,608204.4227,4822484.696,117.2578
5663,608205.768,4822493.69,116.8706,608206.1527,4822496.396,116.8623
5664,608205.768,4822493.69,116.8706,608206.1527,4822496.396,116.8623
5665,608206.1527,4822496.396,116.8623,608206.5135,4822498.579,116.9117
5666,608206.1527,4822496.396,116.8623,608206.5135,4822498.579,116.9117
5667,608206.5135,4822498.579,116.9117,608208.6952,4822499.581,117.0053
5668,608206.5135,4822498.579,116.9117,608208.6952,4822499.581,117.0053
5669,608226.7292,4822622.514,116.4141,608228.1231,4822623.259,116.3363
5670,608226.7292,4822622.514,116.4141,608228.1231,4822623.259,116.3363
5671,608228.1231,4822623.259,116.3363,608233.875,4822626.34,116.1746
5672,608228.1231,4822623.259,116.3363,608233.875,4822626.34,116.1746
5673,608233.875,4822626.34,116.1746,608237.9597,4822627.083,116.1627
5674,608233.875,4822626.34,116.1746,608237.9597,4822627.083,116.1627
5675,608239.2331,4822723.052,116.6399,608244.5117,4822723.428,116.7254
5676,608239.2331,4822723.052,116.6399,608244.5117,4822723.428,116.7254
5677,608244.5117,4822723.428,116.7254,608244.6727,4822723.439,116.7262
5678,608244.5117,4822723.428,116.7254,608244.6727,4822723.439,116.7262
5679,608244.6727,4822723.439,116.7262,608253.8088,4822722.087,116.8934
5680,608244.6727,4822723.439,116.7262,608253.8088,4822722.087,116.8934
5681,608254.7743,4822727.857,116.884,608250.5954,4822732.063,116.92
5682,608254.7743,4822727.857,116.884,608250.5954,4822732.063,116.92
5683,608250.5954,4822732.063,116.92,608249.4192,4822733.247,116.9907
5684,608250.5954,4822732.063,116.92,608249.4192,4822733.247,116.9907
5685,608249.4192,4822733.247,116.9907,608239.7136,4822734.846,116.9977
5686,608249.4192,4822733.247,116.9907,608239.7136,4822734.846,116.9977
5687,608239.7136,4822734.846,116.9977,608237.0973,4822735.748,116.8932
5688,608239.7136,4822734.846,116.9977,608237.0973,4822735.748,116.8932
5689,608237.0973,4822735.748,116.8932,608234.7372,4822737.798,116.8664
5690,608237.0973,4822735.748,116.8932,608234.7372,4822737.798,116.8664
5691,608234.7372,4822737.798,116.8664,608233.6668,4822740.047,116.879
5692,608234.7372,4822737.798,116.8664,608233.6668,4822740.047,116.879
5693,608233.6668,4822740.047,116.879,608232.561,4822739.974,116.7201
5694,608233.6668,4822740.047,116.879,608232.561,4822739.974,116.7201
5695,607757.6596,4822586.378,126.8792,607759.3312,4822587.949,126.9065
5696,607757.6596,4822586.378,126.8792,607759.3312,4822587.949,126.9065
5697,607759.3312,4822587.949,126.9065,607764.98,4822592.938,126.9486
5698,607759.3312,4822587.949,126.9065,607764.98,4822592.938,126.9486
5699,607844.8161,4822473.41,125.9946,607847.1456,4822467.727,125.9724
5700,607844.8161,4822473.41,125.9946,607847.1456,4822467.727,125.9724
5701,607847.1456,4822467.727,125.9724,607848.7437,4822463.809,125.9842
5702,607847.1456,4822467.727,125.9724,607848.7437,4822463.809,125.9842
5703,607934.7394,4822555.517,125.6325,607930.3453,4822555.924,125.508
5704,607934.7394,4822555.517,125.6325,607930.3453,4822555.924,125.508
5705,607930.3453,4822555.924,125.508,607928.0795,4822556.132,125.4548
5706,607930.3453,4822555.924,125.508,607928.0795,4822556.132,125.4548
5707,607943.6244,4822554.715,125.9681,607934.7394,4822555.517,125.6325
5708,607943.6244,4822554.715,125.9681,607934.7394,4822555.517,125.6325
5709,607774.2253,4822599.386,126.964,607780.1197,4822605.179,126.9957
5710,607774.2253,4822599.386,126.964,607780.1197,4822605.179,126.9957
5711,607780.1197,4822605.179,126.9957,607790.0725,4822604.208,126.978
5712,607780.1197,4822605.179,126.9957,607790.0725,4822604.208,126.978
5713,607790.0725,4822604.208,126.978,607800.0252,4822603.237,126.9714
5714,607790.0725,4822604.208,126.978,607800.0252,4822603.237,126.9714
5715,607809.978,4822602.267,126.9774,607818.164,4822601.468,126.8546
5716,607809.978,4822602.267,126.9774,607818.164,4822601.468,126.8546
5717,607800.0252,4822603.237,126.9714,607809.978,4822602.267,126.9774
5718,607800.0252,4822603.237,126.9714,607809.978,4822602.267,126.9774
5719,607764.98,4822592.938,126.9486,607765.1273,4822593.1,126.9496
5720,607764.98,4822592.938,126.9486,607765.1273,4822593.1,126.9496
5721,607765.1273,4822593.1,126.9496,607771.7233,4822600.323,126.989
5722,607765.1273,4822593.1,126.9496,607771.7233,4822600.323,126.989
5723,607771.7233,4822600.323,126.989,607772.4442,4822601.112,126.9906
5724,607771.7233,4822600.323,126.989,607772.4442,4822601.112,126.9906
5725,607772.4442,4822601.112,126.9906,607774.2253,4822599.386,126.964
5726,607772.4442,4822601.112,126.9906,607774.2253,4822599.386,126.964
5727,607774.2253,4822599.386,126.964,607777.2291,4822596.49,126.9239
5728,607774.2253,4822599.386,126.964,607777.2291,4822596.49,126.9239
5729,607777.2291,4822596.49,126.9239,607772.9425,4822587.455,126.7145
5730,607777.2291,4822596.49,126.9239,607772.9425,4822587.455,126.7145
5731,607772.9425,4822587.455,126.7145,607772.5552,4822586.639,126.6978
5732,607772.9425,4822587.455,126.7145,607772.5552,4822586.639,126.6978
5733,607717.1491,4822620.932,127.4684,607712.092,4822612.305,127.7113
5734,607717.1491,4822620.932,127.4684,607712.092,4822612.305,127.7113
5735,607707.035,4822603.678,127.8108,607702.1742,4822595.386,127.8594
5736,607707.035,4822603.678,127.8108,607702.1742,4822595.386,127.8594
5737,607712.092,4822612.305,127.7113,607707.035,4822603.678,127.8108
5738,607712.092,4822612.305,127.7113,607707.035,4822603.678,127.8108
5739,607721.1749,4822626.351,127.3434,607719.1738,4822623.664,127.4249
5740,607721.1749,4822626.351,127.3434,607719.1738,4822623.664,127.4249
5741,607719.1738,4822623.664,127.4249,607717.1491,4822620.932,127.4684
5742,607719.1738,4822623.664,127.4249,607717.1491,4822620.932,127.4684
5743,607923.3271,4822597.947,126.0459,607922.6588,4822595.792,126.0325
5744,607923.3271,4822597.947,126.0459,607922.6588,4822595.792,126.0325
5745,607922.6588,4822595.792,126.0325,607917.0249,4822589.881,125.9946
5746,607922.6588,4822595.792,126.0325,607917.0249,4822589.881,125.9946
5747,607917.0249,4822589.881,125.9946,607914.6093,4822587.342,125.9713
5748,607917.0249,4822589.881,125.9946,607914.6093,4822587.342,125.9713
5749,607914.6093,4822587.342,125.9713,607907.7557,4822580.06,125.8783
5750,607914.6093,4822587.342,125.9713,607907.7557,4822580.06,125.8783
5751,607907.7557,4822580.06,125.8783,607903.6538,4822575.702,125.8048
5752,607907.7557,4822580.06,125.8783,607903.6538,4822575.702,125.8048
5753,607903.6538,4822575.702,125.8048,607897.9035,4822580.053,125.8952
5754,607903.6538,4822575.702,125.8048,607897.9035,4822580.053,125.8952
5755,607897.9035,4822580.053,125.8952,607890.3743,4822573.922,125.7849
5756,607897.9035,4822580.053,125.8952,607890.3743,4822573.922,125.7849
5757,607890.3743,4822573.922,125.7849,607884.1028,4822575.01,125.7429
5758,607890.3743,4822573.922,125.7849,607884.1028,4822575.01,125.7429
5759,607884.1028,4822575.01,125.7429,607878.3885,4822569.075,125.6246
5760,607884.1028,4822575.01,125.7429,607878.3885,4822569.075,125.6246
5761,607878.3885,4822569.075,125.6246,607877.6919,4822565.154,125.5856
5762,607878.3885,4822569.075,125.6246,607877.6919,4822565.154,125.5856
5763,607877.6919,4822565.154,125.5856,607870.6333,4822558.07,125.2702
5764,607877.6919,4822565.154,125.5856,607870.6333,4822558.07,125.2702
5765,607870.6333,4822558.07,125.2702,607865.6207,4822553.04,124.8798
5766,607870.6333,4822558.07,125.2702,607865.6207,4822553.04,124.8798
5767,607865.6207,4822553.04,124.8798,607855.9579,4822550.465,124.0806
5768,607865.6207,4822553.04,124.8798,607855.9579,4822550.465,124.0806
5769,607855.9579,4822550.465,124.0806,607852.7555,4822549.612,124.0234
5770,607855.9579,4822550.465,124.0806,607852.7555,4822549.612,124.0234
5771,607852.7555,4822549.612,124.0234,607842.7934,4822548.742,124.6056
5772,607852.7555,4822549.612,124.0234,607842.7934,4822548.742,124.6056
5773,607842.7934,4822548.742,124.6056,607837.7958,4822548.305,125.0324
5774,607842.7934,4822548.742,124.6056,607837.7958,4822548.305,125.0324
5775,607837.7958,4822548.305,125.0324,607827.7969,4822548.457,125.724
5776,607837.7958,4822548.305,125.0324,607827.7969,4822548.457,125.724
5777,607817.7981,4822548.608,126.0197,607817.1539,4822548.618,126.0302
5778,607817.7981,4822548.608,126.0197,607817.1539,4822548.618,126.0302
5779,607827.7969,4822548.457,125.724,607817.7981,4822548.608,126.0197
5780,607827.7969,4822548.457,125.724,607817.7981,4822548.608,126.0197
5781,607817.1539,4822548.618,126.0302,607810.2295,4822549.607,126.1339
5782,607817.1539,4822548.618,126.0302,607810.2295,4822549.607,126.1339
5783,607810.2295,4822549.607,126.1339,607804.8056,4822552.252,126.1315
5784,607810.2295,4822549.607,126.1339,607804.8056,4822552.252,126.1315
5785,607804.8056,4822552.252,126.1315,607802.081,4822552.853,126.0814
5786,607804.8056,4822552.252,126.1315,607802.081,4822552.853,126.0814
5787,607802.081,4822552.853,126.0814,607799.2465,4822552.752,126.0031
5788,607802.081,4822552.853,126.0814,607799.2465,4822552.752,126.0031
5789,607700.4097,4822823.835,133.0384,607699.0543,4822820.68,133.0448
5790,607700.4097,4822823.835,133.0384,607699.0543,4822820.68,133.0448
5791,607699.0543,4822820.68,133.0448,607695.3885,4822812.467,133.028
5792,607699.0543,4822820.68,133.0448,607695.3885,4822812.467,133.028
5793,607703.5217,4822830.805,133.0152,607700.4097,4822823.835,133.0384
5794,607703.5217,4822830.805,133.0152,607700.4097,4822823.835,133.0384
5795,607710.1364,4822845.586,132.9779,607705.4809,4822854.437,132.8862
5796,607710.1364,4822845.586,132.9779,607705.4809,4822854.437,132.8862
5797,607705.4809,4822854.437,132.8862,607703.3276,4822858.53,132.7902
5798,607705.4809,4822854.437,132.8862,607703.3276,4822858.53,132.7902
5799,607699.0543,4822820.68,133.0448,607692.8289,4822823.446,132.9994
5800,607699.0543,4822820.68,133.0448,607692.8289,4822823.446,132.9994
5801,607692.8289,4822823.446,132.9994,607683.6884,4822827.503,133.2136
5802,607692.8289,4822823.446,132.9994,607683.6884,4822827.503,133.2136
5803,607683.6884,4822827.503,133.2136,607677.2207,4822830.373,133.513
5804,607683.6884,4822827.503,133.2136,607677.2207,4822830.373,133.513
5805,607703.3276,4822858.53,132.7902,607706.3628,4822860.723,132.8611
5806,607703.3276,4822858.53,132.7902,607706.3628,4822860.723,132.8611
5807,607706.3628,4822860.723,132.8611,607712.6605,4822868.491,132.8644
5808,607706.3628,4822860.723,132.8611,607712.6605,4822868.491,132.8644
5809,607712.6605,4822868.491,132.8644,607716.6469,4822873.408,132.5483
5810,607712.6605,4822868.491,132.8644,607716.6469,4822873.408,132.5483
5811,607716.6469,4822873.408,132.5483,607722.9409,4822881.178,132.3547
5812,607716.6469,4822873.408,132.5483,607722.9409,4822881.178,132.3547
5813,607722.9409,4822881.178,132.3547,607728.5709,4822888.129,131.9779
5814,607722.9409,4822881.178,132.3547,607728.5709,4822888.129,131.9779
5815,607728.5709,4822888.129,131.9779,607734.8669,4822895.898,131.8625
5816,607728.5709,4822888.129,131.9779,607734.8669,4822895.898,131.8625
5817,607734.8669,4822895.898,131.8625,607738.2211,4822900.037,131.7206
5818,607734.8669,4822895.898,131.8625,607738.2211,4822900.037,131.7206
5819,607738.2211,4822900.037,131.7206,607743.4155,4822908.582,131.4293
5820,607738.2211,4822900.037,131.7206,607743.4155,4822908.582,131.4293
5821,607743.4155,4822908.582,131.4293,607748.6099,4822917.127,131.3354
5822,607743.4155,4822908.582,131.4293,607748.6099,4822917.127,131.3354
5823,607748.6099,4822917.127,131.3354,607752.7056,4822923.865,131.4117
5824,607748.6099,4822917.127,131.3354,607752.7056,4822923.865,131.4117
5825,607752.7056,4822923.865,131.4117,607759.1362,4822931.523,131.2481
5826,607752.7056,4822923.865,131.4117,607759.1362,4822931.523,131.2481
5827,607778.4278,4822954.498,130.2082,607783.0389,4822959.989,130.2013
5828,607778.4278,4822954.498,130.2082,607783.0389,4822959.989,130.2013
5829,607771.9973,4822946.84,129.7094,607778.4278,4822954.498,130.2082
5830,607771.9973,4822946.84,129.7094,607778.4278,4822954.498,130.2082
5831,607765.5667,4822939.181,131.1532,607771.9973,4822946.84,129.7094
5832,607765.5667,4822939.181,131.1532,607771.9973,4822946.84,129.7094
5833,607759.1362,4822931.523,131.2481,607765.5667,4822939.181,131.1532
5834,607759.1362,4822931.523,131.2481,607765.5667,4822939.181,131.1532
5835,607783.0389,4822959.989,130.2013,607787.0922,4822964.187,130.0035
5836,607783.0389,4822959.989,130.2013,607787.0922,4822964.187,130.0035
5837,607695.9673,4822849.436,132.9245,607699.6197,4822853.949,132.7964
5838,607695.9673,4822849.436,132.9245,607699.6197,4822853.949,132.7964
5839,607699.6197,4822853.949,132.7964,607703.3276,4822858.53,132.7902
5840,607699.6197,4822853.949,132.7964,607703.3276,4822858.53,132.7902
5841,607716.6469,4822873.408,132.5483,607724.3312,4822867.008,132.929
5842,607716.6469,4822873.408,132.5483,607724.3312,4822867.008,132.929
5843,607724.3312,4822867.008,132.929,607725.0491,4822866.41,132.9272
5844,607724.3312,4822867.008,132.929,607725.0491,4822866.41,132.9272
5845,607731.6198,4822884.934,132.4006,607732.631,4822883.851,132.5861
5846,607731.6198,4822884.934,132.4006,607732.631,4822883.851,132.5861
5847,607732.631,4822883.851,132.5861,607728.6441,4822874.68,133.0654
5848,607732.631,4822883.851,132.5861,607728.6441,4822874.68,133.0654
5849,607725.1536,4822866.651,132.9175,607725.0491,4822866.41,132.9272
5850,607725.1536,4822866.651,132.9175,607725.0491,4822866.41,132.9272
5851,607728.6441,4822874.68,133.0654,607725.1536,4822866.651,132.9175
5852,607728.6441,4822874.68,133.0654,607725.1536,4822866.651,132.9175
5853,607725.0491,4822866.41,132.9272,607720.9808,4822857.275,133.0399
5854,607725.0491,4822866.41,132.9272,607720.9808,4822857.275,133.0399
5855,607720.9808,4822857.275,133.0399,607719.7224,4822854.45,133.0358
5856,607720.9808,4822857.275,133.0399,607719.7224,4822854.45,133.0358
5857,607719.7224,4822854.45,133.0358,607716.9382,4822848.195,133.0631
5858,607719.7224,4822854.45,133.0358,607716.9382,4822848.195,133.0631
5859,607716.9382,4822848.195,133.0631,607710.1364,4822845.586,132.9779
5860,607716.9382,4822848.195,133.0631,607710.1364,4822845.586,132.9779
5861,607710.1364,4822845.586,132.9779,607706.0516,4822836.459,132.998
5862,607710.1364,4822845.586,132.9779,607706.0516,4822836.459,132.998
5863,607706.0516,4822836.459,132.998,607703.5217,4822830.805,133.0152
5864,607706.0516,4822836.459,132.998,607703.5217,4822830.805,133.0152
5865,608209.4401,4822596.785,116.9867,608209.3313,4822606.048,116.969
5866,608209.4401,4822596.785,116.9867,608209.3313,4822606.048,116.969
5867,608209.3313,4822606.048,116.969,608209.248,4822612.723,116.9878
5868,608209.3313,4822606.048,116.969,608209.248,4822612.723,116.9878
5869,607888.2827,4822976.243,128.1784,607884.1684,4822977.354,128.227
5870,607888.2827,4822976.243,128.1784,607884.1684,4822977.354,128.227
5871,607884.1684,4822977.354,128.227,607879.9081,4822978.508,128.2838
5872,607884.1684,4822977.354,128.227,607879.9081,4822978.508,128.2838
5873,607974.1393,4822906.781,127.8259,607978.8555,4822915.599,127.7363
5874,607974.1393,4822906.781,127.8259,607978.8555,4822915.599,127.7363
5875,607978.8555,4822915.599,127.7363,607983.5717,4822924.417,127.6532
5876,607978.8555,4822915.599,127.7363,607983.5717,4822924.417,127.6532
5877,607983.5717,4822924.417,127.6532,607985.466,4822927.959,127.6065
5878,607983.5717,4822924.417,127.6532,607985.466,4822927.959,127.6065
5879,607985.466,4822927.959,127.6065,607976.5793,4822932.545,127.7539
5880,607985.466,4822927.959,127.6065,607976.5793,4822932.545,127.7539
5881,607967.6926,4822937.13,127.9841,607958.9709,4822941.63,128.0288
5882,607967.6926,4822937.13,127.9841,607958.9709,4822941.63,128.0288
5883,607976.5793,4822932.545,127.7539,607967.6926,4822937.13,127.9841
5884,607976.5793,4822932.545,127.7539,607967.6926,4822937.13,127.9841
5885,607958.9709,4822941.63,128.0288,607960.609,4822944.778,127.9948
5886,607958.9709,4822941.63,128.0288,607960.609,4822944.778,127.9948
5887,607960.609,4822944.778,127.9948,607951.7226,4822949.364,128.012
5888,607960.609,4822944.778,127.9948,607951.7226,4822949.364,128.012
5889,607942.8362,4822953.95,127.9978,607940.151,4822955.336,127.9977
5890,607942.8362,4822953.95,127.9978,607940.151,4822955.336,127.9977
5891,607951.7226,4822949.364,128.012,607942.8362,4822953.95,127.9978
5892,607951.7226,4822949.364,128.012,607942.8362,4822953.95,127.9978
5893,607940.151,4822955.336,127.9977,607930.9758,4822959.313,128.0004
5894,607940.151,4822955.336,127.9977,607930.9758,4822959.313,128.0004
5895,607912.6253,4822967.267,128.0246,607903.45,4822971.243,128.0579
5896,607912.6253,4822967.267,128.0246,607903.45,4822971.243,128.0579
